Index,CUSIP,ISIN,OAPermID,RIC,SEDOL,LipperID,Ticker
GNUS.OQ,37229T301,US37229T3014,5036847350,GNUS.OQ,BYWLVB6,,GNUS
UIFC.PK,91325U100,US91325U1007,4297178826,UIFC.PK^E19,,,
DYNR.PK,268073103,US2680731039,4295955704,DYNR.PK,2978439,,DYNR
BLLI.PK,78111200,US0781112000,4295903070,BLLI.PK,B7GW5X6,,BLLI
XSVT.PK,984162107,US9841621074,4296238548,XSVT.PK,B62VSL9,,XSVT
GEVO.OQ,374396406,US3743964062,4297801682,GEVO.OQ,BGDLVV9,,GEVO
WHLR.OQ,963025705,US9630257056,5036160196,WHLR.OQ,BF04GX1,,WHLR
CPSH.OQ,12619F104,US12619F1049,4295912821,CPSH.OQ,2185154,,CPSH
TORW.PK,891466104,US8914661041,4295955582,TORW.PK,2466279,,TORW
NAO.N,,BMG657722077,5042220314,NAO.N,BFYVZV9,,NAO
AEMD.OQ,00808Y208,US00808Y2081,4295903383,AEMD.OQ,BWFFBJ9,,AEMD
AWSM.OQ,21640C105,US21640C1053,4295899992,AWSM.OQ,BFXHBZ4,,AWSM
DSFN.PK,23331W101,US23331W1018,4295902626,DSFN.PK,B0199F3,,DSFN
ZDGE.A,98923T104,US98923T1043,5000259760,ZDGE.A,BYQQ3Q6,,ZDGE
CODX.OQ,189763105,US1897631057,5040195339,CODX.OQ,BD3BX23,,CODX
SSBP.PK,784670101,US7846701016,5057830069,SSBP.PK,BD95YB5,,SSBP
DVLN.PK,233347202,US2333472023,4295916220,DVLN.PK,B96SH76,,DVLN
CKX.A,12562N104,US12562N1046,4295912734,CKX.A,2215921,,CKX
BIQI.OQ,,VGG1288E1034,5000678346,BIQI.OQ,BHL1CZ9,,BIQI
WCFB.OQ,92940L103,US92940L1035,5050714723,WCFB.OQ,BDFKJB9,,WCFB
MYO.A,62857J102,US62857J1025,4297567677,MYO.A,BF2XW83,,MYO
SPGZ.PK,84763M201,US84763M2017,4295914123,SPGZ.PK,BMMW2G7,,SPGZ
PTIX.PK,74365N103,US74365N1037,4295899468,PTIX.PK,BD89SJ4,,PTIX
PTIE.OQ,14817C107,US14817C1071,4295915956,,BJVLKZ9,,SAVA
GROW.OQ,902952100,US9029521005,4295916084,GROW.OQ,2703385,,GROW
SCBS.PK,842626103,US8426261033,4295914999,SCBS.PK,B032FT6,,SCBS
FCSC.OQ,315721407,US3157214079,5000682458,FCSC.OQ,BF8QJF2,,FCSC
SRMC.PK,826400103,US8264001038,4295914934,SRMC.PK^E19,,,
ORBT.PK,685559304,US6855593041,4295914457,ORBT.PK,2496599,,ORBT
WAKE.PK,930888102,US9308881021,4295913034,WAKE.PK,2416586,,WAKE
ASTO.PK,46376109,US0463761090,4296351165,ASTO.PK,2053820,,ASTO
CRSB.PK,21925R108,US21925R1086,5044421426,CRSB.PK,BVVJ9P0,,CRSB
PXS.OQ,,MHY717261066,5045872178,PXS.OQ,BYM32J7,,PXS
NM.N,,MHY621971198,4295870717,NM.N,BJ1PZK1,,NM
DXYN.OQ,255519100,US2555191004,4295906194,DXYN.OQ,2271893,,DXYN
AYSI.PK,19860105,US0198601058,4295900542,AYSI.PK,2795155,,AYSI
GAXY.PK,36320A104,US36320A1043,4295902451,GAXY.PK,BF12XD3,,GAXY
IFMK.OQ,449538107,US4495381075,5052146104,IFMK.OQ,BDSHT73,,IFMK
IMTE.OQ,,AU000000ITL3,5000061467,IMTE.OQ,BF8G1F6,,IMTE
OXBC.PK,69140P100,US69140P1003,4296489086,OXBC.PK,2603850,,OXBC
CTXR.OQ,17322U207,US17322U2078,5001218237,CTXR.OQ,BF2BFF5,,CTXR
BAOB.PK,67021105,US0670211053,4296470940,BAOB.PK,2696805,,BAOB
CCBC.PK,16957L102,US16957L1026,4296382366,CCBC.PK,B019049,,CCBC
VICL.OQ,925602203,US9256022032,4295908315,VICL.OQ,BDF1B61,,VICL
QUMU.OQ,749063103,US7490631030,4295907792,QUMU.OQ,BDX94W4,,QUMU
NVLN.OQ,67001K202,CA67001K2020,4295860386,NVLN.OQ,BYNC9S1,,NVLN
STRM.OQ,86323X106,US86323X1063,4295906972,STRM.OQ,2503790,,STRM
CTHR.OQ,159765106,US1597651066,4295912834,CTHR.OQ,2128029,,CTHR
MKGI.OQ,609011200,US6090112003,4297635185,MKGI.OQ,BG0W8N6,,MKGI
JCDAF.PK,,IL0010834500,4295875281,JCDAF.PK,2503121,,JCDAF
CRMZ.PK,225426105,US2254261058,4295913014,CRMZ.PK,2629919,,CRMZ
CZBS.PK,173168105,US1731681052,4295912869,CZBS.PK,B02N2Y4,,CZBS
SYTE.PK,293706107,US2937061073,4295901564,SYTE.PK,BG345X8,,SYTE
EMRN.PK,29079G109,US29079G1094,4295903441,EMRN.PK,BF2PD97,,EMRN
ATEA.PK,4.622E+211,US04622E2081,4295905621,ATEA.PK,2460754,,ATEA
SYPR.OQ,871655106,US8716551069,4295908080,SYPR.OQ,2226332,,SYPR
RBCN.OQ,78112T206,US78112T2069,4295899627,RBCN.OQ,BYXHT75,,RBCN
FBSI.PK,318687100,US3186871006,4295906452,FBSI.PK,2493772,,FBSI
QRHC.OQ,74836W203,US74836W2035,5000059926,QRHC.OQ,BD3BXS9,,QRHC
ALRN.OQ,00887A105,US00887A1051,4297864562,ALRN.OQ,BDGGZR4,,ALRN
ZKIN.OQ,,VGG9892K1003,5056390172,ZKIN.OQ,BF8QXH2,,ZKIN
GNPX.OQ,372446104,US3724461047,5036210734,GNPX.OQ,BFMNZZ1,,GNPX
NETE.OQ,64111R300,US64111R3003,5037852295,NETE.OQ,BYZM9S9,,NETE
FSI.A,33938T104,CA33938T1049,4295899834,FSI.A,BJJH0B5,,FSI
BTN.A,58516105,US0585161054,4295903521,BTN.A,2070540,,BTN
XBIO.OQ,984015206,US9840152063,5036782558,XBIO.OQ,BYMKVN5,,XBIO
DVCR.OQ,255104101,US2551041013,4295905445,DVCR.OQ,B9G6640,,DVCR
CAPD.PK,13764A106,US13764A1060,4295902889,CAPD.PK,BDDVZ38,,CAPD
JFWV.PK,47508R108,US47508R1086,4296436101,JFWV.PK,B02LQ24,,JFWV
BYFC.OQ,111444105,US1114441058,4295912712,BYFC.OQ,2150873,,BYFC
JCS.OQ,203900105,US2039001050,4295906009,JCS.OQ,2214393,,JCS
MRIN.OQ,56804T205,US56804T2050,4297696756,MRIN.OQ,BZ309R1,,MRIN
CYAN.OQ,232437301,US2324373016,4295906101,CYAN.OQ,B1GK6Z7,,CYAN
ALT.OQ,02155H200,US02155H2004,4295902506,ALT.OQ,BFY7DC4,,ALT
TNUGD.PK,988802104,US9888021048,5028044025,ZYQG.PK,BJFVFL6,,ZYQG
RDDC.PK,75734R303,US75734R3030,4295902749,RDDC.PK,B7S9XM0,,RDDC
TSBA.PK,89157A101,US89157A1016,4295902876,TSBA.PK,BYX36W7,,TSBA
TTNP.OQ,888314507,US8883145075,4295905095,TTNP.OQ,BJ0CMB3,,TTNP
CNBZ.PK,12613T100,US12613T1007,4295909292,CNBZ.PK,2582324,,CNBZ
SCYT.PK,81377P109,US81377P1093,4295901694,SCYT.PK,2703459,,SCYT
DPSI.PK,24345A408,US24345A4085,5001439840,DPSI.PK,BYVQLY5,,DPSI
LLIT.OQ,,VGG5478K1003,5000494294,LLIT.OQ,BYVQFP4,,LLIT
MPAD.PK,595135104,US5951351049,4295914207,MPAD.PK,B019DZ1,,MPAD
MAAL.PK,57061M107,US57061M1071,4295948162,MAAL.PK,2026101,,MAAL
ASTC.OQ,46484200,US0464842006,5060513290,ASTC.OQ,BF09NW4,,ASTC
APPB.PK,03815L102,US03815L1026,5043332407,APPB.PK,BFMNR77,,APPB
DLPN.OQ,25686H100,US25686H1005,5030911947,DLPN.OQ,BF0GVH6,,DLPN
PBSV.PK,71711N100,US71711N1000,4297217663,PBSV.PK,B1HMMP4,,PBSV
OHAI.OQ,67091U102,US67091U1025,4295902838,OHAI.OQ,BRGCNF4,,OHAI
BWEN.OQ,11161T207,US11161T2078,4295910031,BWEN.OQ,B8N2HP2,,BWEN
QNTO.PK,74732T106,US74732T1060,4295907303,QNTO.PK,B232TY3,,QNTO
HHS.N,416196202,US4161962026,4295904138,HHS.N,BFN64W9,,HHS
GTXI.OQ,40052B207,US40052B2079,4295908396,GTXI.OQ,BDFL871,,GTXI
NBY.A,66987P201,US66987P2011,4295910032,NBY.A,BZ77677,,NBY
CRWE.PK,22834M305,US22834M3051,4295955611,CRWE.PK,BQ145W9,,CRWE
GTPS.PK,38982K107,US38982K1079,4295906613,GTPS.PK,2373766,,GTPS
SPCB.OQ,,IL0010830961,4295875137,SPCB.OQ,B1XG1Y2,,SPCB
ATAI.OQ,00211V106,US00211V1061,4295865469,ATAI.OQ,B2PCP21,,ATAI
EDNT.OQ,2.8103E+110,US28103E1064,5061335041,EDNT.OQ,BGK3CH1,,EDNT
BMRA.OQ,09061H307,US09061H3075,4295912663,BMRA.OQ,2618520,,BMRA
EFBI.OQ,26952G107,US26952G1076,5054882618,EFBI.OQ,BF43ZJ3,,EFBI
SPND.PK,848550208,US8485502087,4295915027,SPND.PK,2528920,,SPND
FSAM.PK,31679P109,US31679P1093,5043464894,FSAM.PK,BRJKZV5,,FSAM
AILLP.PK,02361D209,US02361D2099,4298054258,AILLP.PK,B4PLXQ2,,AILLP
UNIR.PK,90916U107,US90916U1079,4295916188,UNIR.PK,BYQF0D9,,UNIR
ISNS.OQ,45244C104,US45244C1045,4295913744,ISNS.OQ,2535889,,ISNS
ARCW.OQ,00213H105,US00213H1059,4295912514,ARCW.OQ,B7XQ4N4,,ARCW
BEOB.PK,05539V209,US05539V2097,4297167652,BEOB.PK,B02KST2,,BEOB
RBZ.OQ,,KYG7457R1222,5065365368,RBZ.OQ,BJHJQ26,,RBZ
PEBC.PK,70978T107,US70978T1079,4297547835,PEBC.PK,B23ZHL5,,PEBC
BMNM.PK,90319401,US0903194019,5000045505,BMNM.PK,B02W4H8,,BMNM
CIWV.PK,17461K101,US17461K1016,4295912870,CIWV.PK,B019072,,CIWV
EXEO.PK,30162T107,US30162T1079,5036383777,EXEO.PK,BJT7ZN2,,EXEO
NXTD.OQ,67091J206,US67091J2069,5038039248,NXTD.OQ,BD37B16,,NXTD
CVV.OQ,126601103,US1266011030,4295913110,CVV.OQ,2160991,,CVV
PEER.PK,70555R102,US70555R1023,4295899822,PEER.PK,BFZWX40,,PEER
PAVM.OQ,70387R106,US70387R1068,5044097118,PAVM.OQ,BDC6H83,,PAVM
GYRO.OQ,403829104,US4038291047,5040270137,GYRO.OQ,BZ08VM7,,GYRO
IMAC.OQ,44967K104,US44967K1043,5064642483,IMAC.OQ,BJ321T1,,IMAC
BRBW.PK,117030106,US1170301063,4295912711,BRBW.PK,2557924,,BRBW
GOVB.PK,383584208,US3835842085,4295912145,GOVB.PK,2618229,,GOVB
LEU.A,15643U104,US15643U1043,4295905152,LEU.A,BQXKDH6,,LEU
WHZT.PK,966388100,US9663881004,5037098423,WHZT.PK,B775ZG7,,WHZT
WEIN.PK,952678100,US9526781003,5035414783,WEIN.PK,B7KGTG5,,WEIN
CBAT.OQ,14986C102,US14986C1027,4295915631,CBAT.OQ,BZ02DS9,,CBAT
BOREF.PK,99720104,CA0997201045,4295917896,BOREF.PK,2088350,,BOREF
VYEY.PK,92647V107,US92647V1070,4295899355,VYEY.PK,BDQZT02,,VYEY
SGOC.OQ,,KYG807511293,4297742928,SGOC.OQ,BDCDJK0,,SGOC
BSQR.OQ,11776U300,US11776U3005,4295912718,BSQR.OQ,B0M0212,,BSQR
SIMA.PK,835466103,US8354661030,4295907956,SIMA.PK,2821685,,SIMA
CNET.OQ,16949H201,US16949H2013,4296237051,CNET.OQ,BD0YG93,,CNET
HONT.PK,438115107,US4381151079,4296480825,HONT.PK,B01GT87,,HONT
RWCB.PK,75777X100,US75777X1000,4297122850,RWCB.PK,B010FN6,,RWCB
BOXL.OQ,103197109,US1031971096,4296584411,BOXL.OQ,BYP7GN8,,BOXL
AKTX.OQ,00972G108,US00972G1085,5000334709,AKTX.OQ,BZ2Y6P1,,AKTX
CVR.A,168088102,US1680881026,4295903703,CVR.A,2104461,,CVR
MSN.A,291087203,US2910872033,4295903919,MSN.A,2311380,,MSN
CLIR.OQ,185064102,US1850641028,4298085740,CLIR.OQ,B8CM9G8,,CLIR
FKWL.PK,355184102,US3551841022,4295912131,FKWL.PK,2356745,,FKWL
SDT.N,80007T101,US80007T1016,5001427469,SDT.N,B4RL713,,SDT
FRTN.PK,34960D108,US34960D1081,4295905792,FRTN.PK,B87C6Q2,,FRTN
CLDC.OQ,,VGG216121092,5043318944,CLDC.OQ,BD2N8Y7,,CLDC
FRFC.PK,336188107,US3361881077,4295913458,FRFC.PK,B018Y77,,FRFC
PED.A,70532Y303,US70532Y3036,4295902978,PED.A,BD9PWL1,,PED
ASV.OQ,00215L104,US00215L1044,5055946316,ASV.OQ,BD6R0Z0,,ASV
RSRV.PK,761102102,US7611021020,4295914716,RSRV.PK,2583015,,RSRV
WEBC.PK,947621207,US9476212074,4295905321,WEBC.PK,B0FS1W7,,WEBC
NSEC.OQ,637546102,US6375461026,4295907265,NSEC.OQ,2626374,,NSEC
SLRK.PK,83420T104,US83420T1043,4298010002,SLRK.PK,B281PY7,,SLRK
BKOR.PK,671768109,US6717681091,4295949496,BKOR.PK,2350781,,BKOR
TRMT.OQ,894789106,US8947891060,5056602541,TRMT.OQ,BF99WP1,,TRMT
PNBI.PK,723618104,US7236181043,4295900305,PNBI.PK,B018VD2,,PNBI
PCLB.PK,722903101,US7229031015,4295904734,PCLB.PK,2688891,,PCLB
TMAK.PK,89155L109,US89155L1098,4298052434,TMAK.PK,B3BTR94,,TMAK
CIBH.PK,12542L103,US12542L1035,4296397778,CIBH.PK,B00ZR36,,CIBH
TPCS.PK,878739101,US8787391015,4298533259,TPCS.PK,B28QRC4,,TPCS
WOWU.PK,92940M101,US92940M1018,4297269322,WOWU.PK,BDD9S55,,WOWU
OESX.OQ,686275108,US6862751087,4298015167,OESX.OQ,B29W5V6,,OESX
ALMC.PK,01626K206,US01626K2069,4295905479,ALMC.PK,BF33MC6,,ALMC
CIBY.PK,12543Y104,US12543Y1047,4297873279,CIBY.PK,B3FJ013,,CIBY
SELF.OQ,37955N106,US37955N1063,4296423255,SELF.OQ,BD2BZQ2,40001119,SELF
UNAM.OQ,904607108,US9046071083,4295908233,UNAM.OQ,2911757,,UNAM
WHLM.OQ,968235200,US9682352003,4295905719,WHLM.OQ,BP4WVS1,,WHLM
GIGM.OQ,,SG9999014831,4295892123,GIGM.OQ,BD0FMY3,,GIGM
SLS.OQ,81642T100,US81642T1007,4298009979,SLS.OQ,BDTMGW1,,SLS
MBCQ.PK,5.528E+108,US55280E1047,5043951128,MBCQ.PK,BTZ8GG9,,MBCQ
PFIN.OQ,692830508,US6928305084,4295907506,PFIN.OQ,2684662,,PFIN
FDLB.PK,315921205,US3159212055,4295906443,FDLB.PK,B06CX11,,FDLB
SVT.A,817732100,US8177321002,4295904911,SVT.A,2797861,,SVT
JRJC.OQ,169379104,US1693791048,4295864250,JRJC.OQ,B037G65,,JRJC
CCIH.OQ,16950M107,US16950M1071,5001175591,CCIH.OQ,B414075,,CCIH
VTSI.OQ,92827K301,US92827K3014,4295902156,VTSI.OQ,BFYNPH1,,VTSI
PGNN.PK,69912S100,US69912S1006,5042933585,PGNN.PK,B0JCHC7,,PGNN
CPMD.PK,13765D109,US13765D1090,4295912781,CPMD.PK,BWG2NB5,,CPMD
MNBP.PK,571653104,US5716531042,5043318826,MNBP.PK,BF5GWX4,,MNBP
FBPA.PK,30916P104,US30916P1049,5000659751,FBPA.PK,2549824,,FBPA
NOVN.OQ,66988N106,US66988N1063,5000449876,NOVN.OQ,BD37KF3,,NOVN
SSI.N,85254C305,US85254C3051,4295904969,SSI.N,2812258,,SSI
CFIN.PK,174613208,US1746132083,4298052542,CFIN.PK,2198237,,CFIN
JCTCF.OQ,47733C207,CA47733C2076,4295900251,JCTCF.OQ,2593597,,JCTCF
AEHR.OQ,00760J108,US00760J1088,4295905448,AEHR.OQ,2096977,,AEHR
APWC.OQ,,BMG0535E1066,4295901037,APWC.OQ,2051857,,APWC
DLMV.PK,247100100,US2471001006,4296431606,DLMV.PK,B02ZL21,,DLMV
XELB.OQ,98400M101,US98400M1018,4295899356,XELB.OQ,B3T7LG5,,XELB
CYSM.PK,20344R103,US20344R1032,5056413544,CYSM.PK,BYVLJ80,,CYSM
OSS.OQ,68247W109,US68247W1099,5060540968,OSS.OQ,BD58J68,,OSS
SPHS.OQ,83578Q209,CA83578Q2099,4298019137,SPHS.OQ,BD00GG8,,SPHS
TCON.OQ,89237H100,US89237H1005,4296239710,TCON.OQ,BVGCLR0,,TCON
LPTX.OQ,52187K101,US52187K1016,5001436677,LPTX.OQ,BYNS707,,LPTX
LOGN.PK,541209102,US5412091028,4295914087,LOGN.PK,2538673,,LOGN
HICKA.PK,22511P100,US22511P1003,4295915554,,BJXSDQ0,,CRAWA
GLBZ.OQ,377407101,US3774071019,4295900152,GLBZ.OQ,2690153,,GLBZ
GTIM.OQ,382140879,US3821408792,4295913589,GTIM.OQ,2153968,,GTIM
SBBG.PK,816006308,US8160063082,4295907892,SBBG.PK,2453851,,SBBG
ECT.N,26827L109,US26827L1098,5000693912,ECT.N,B3VHT14,,ECT
MRIC.PK,55347P209,US55347P2092,5000614869,MRIC.PK,BDC6HH2,,MRIC
CCUR.PK,12509F107,US12509F1075,4295906033,CCUR.PK,BFWK6M6,,CCUR
SRAX.OQ,83362P300,US83362P3001,5037250114,SRAX.OQ,BYQBBQ7,,SRAX
ASFI.OQ,46220109,US0462201098,4295912565,ASFI.OQ,2052634,,ASFI
YDVL.PK,984313205,US9843132054,4295902578,YDVL.PK,B1B5D67,,YDVL
HCGI.PK,447311101,US4473111015,5052128240,HCGI.PK,BDQPS38,,HCGI
DEST.OQ,25065D100,US25065D1000,4295907223,DEST.OQ,2605919,,DEST
PRTT.PK,74364W203,US74364W2035,4297496259,PRTT.PK,BSHZ2S5,,PRTT
CEFC.PK,202216107,US2022161077,4295912919,CEFC.PK,B02N1Z8,,CEFC
WVFC.OQ,929358109,US9293581099,4295908344,WVFC.OQ,2555597,,WVFC
LGNC.PK,540601101,US5406011016,4296101256,LGNC.PK,2229784,,LGNC
FSRL.PK,33615Q100,US33615Q1004,4295905282,FSRL.PK,B000CP8,,FSRL
PSBP.PK,69362L100,US69362L1008,5037637799,PSBP.PK,BFZCSQ7,,PSBP
ADIL.OQ,00688A106,US00688A1060,5025248350,ADIL.OQ,BD2BVG4,,ADIL
WAYS.PK,94353G209,US94353G2093,4295913151,WAYS.PK,BZ8FNY6,,WAYS
FTEK.OQ,359523107,US3595231073,4295911777,FTEK.OQ,2354460,,FTEK
SLNO.OQ,834203200,US8342032005,4297184240,SLNO.OQ,BZ4CHH2,,SLNO
OBCI.OQ,674631106,US6746311066,4295914427,OBCI.OQ,2659002,,OBCI
AQB.OQ,03842K200,US03842K2006,4295902229,AQB.OQ,BD9PS13,,AQB
WSTL.OQ,957541204,US9575412047,4295908468,WSTL.OQ,BYSYTB5,,WSTL
LGL.A,50186A108,US50186A1088,4295904436,LGL.A,2539728,,LGL
RKDA.OQ,39014204,US0390142042,5045946222,RKDA.OQ,BF5FLY5,,RKDA
JNES.PK,480466101,US4804661019,4296483987,JNES.PK,B019DC8,,JNES
BSHI.PK,10011B200,US10011B2007,4295912691,BSHI.PK,2323437,,BSHI
MUEL.PK,624752101,US6247521015,4295907225,MUEL.PK,2609201,,MUEL
PRPH.OQ,74345W108,US74345W1080,5054883922,PRPH.OQ,2738332,,PRPH
MBOT.OQ,59503A204,US59503A2042,4295915035,MBOT.OQ,BFZ4V20,,MBOT
WCRS.PK,957881303,US9578813035,4296092888,WCRS.PK,BYMMZR3,,WCRS
MN.N,56382Q102,US56382Q1022,5035314047,MN.N,B5L94X1,,MN
CFOK.PK,203916101,US2039161011,5000072521,CFOK.PK,B032TH2,,CFOK
BIOQ.PK,09065J101,US09065J1016,4295912674,BIOQ.PK,2111609,,BIOQ
MDVT.PK,596237107,US5962371077,4297240143,MDVT.PK,B02PHX4,,MDVT
BCAL.PK,65104101,US0651041016,4297262484,BCAL.PK,B0406V8,,BCAL
AZRX.OQ,05502L105,US05502L1052,5042238653,AZRX.OQ,BDB2RM6,,AZRX
CRIS.OQ,231269200,US2312692005,4295906080,CRIS.OQ,BDGGJ94,,CRIS
VEGL.PK,92254Q102,US92254Q1022,4298089085,VEGL.PK,BF18GX2,,VEGL
PIH.OQ,68244P107,US68244P1075,5040707433,PIH.OQ,BKM4PG0,,PIH
BAFI.PK,05948C107,US05948C1071,4295899772,BAFI.PK,2762580,,BAFI
CXDO.PK,226552107,US2265521078,4295914308,CXDO.PK,2963305,,CXDO
LIBC.PK,530170109,US5301701091,4296484042,LIBC.PK,2025012,,LIBC
AIRI.A,00912N205,US00912N2053,4295915671,AIRI.A,B0R0PY1,,AIRI
BVFL.PK,5.603E+112,US05603E1091,4295911052,BVFL.PK,B05LD86,,BVFL
BLHK.PK,95613105,US0956131058,4297873505,BLHK.PK,B3BKRP3,,BLHK
UWHR.PK,918183104,US9181831044,4295915289,UWHR.PK,2561828,,UWHR
HVBC.OQ,40441H105,US40441H1059,5042380895,HVBC.OQ,BD9G6Y5,,HVBC
APVO.OQ,03835L108,US03835L1089,5050901532,APVO.OQ,BD2N900,,APVO
KSBI.PK,48266R207,US48266R2076,5065975681,KSBI.PK,B06MY52,,KSBI
CNFR.OQ,20731J102,US20731J1025,5046300291,CNFR.OQ,BYY93G7,,CNFR
FSBC.OQ,30289C102,US30289C1027,4296192336,FSBC.OQ,BD95VX6,,FSBC
NTRP.OQ,64129T207,US64129T2078,5040208652,NTRP.OQ,BZ6T500,,NTRP
RAFI.PK,758847404,US7588474046,4295914703,RAFI.PK,2848509,,RAFI
DTEA.OQ,238661102,CA2386611024,5037431446,DTEA.OQ,BYLY8K4,,DTEA
UBIA.PK,90266C103,US90266C1036,5052537213,UBIA.PK,BD2B5X9,,UBIA
MBRX.OQ,60855D101,US60855D1019,5050267340,MBRX.OQ,BDCPKT2,,MBRX
SAUC.OQ,25532M105,US25532M1053,4296276057,SAUC.OQ,B3CXCX4,,SAUC
MAKE.PK,560874109,US5608741097,4296484088,MAKE.PK,B02N1B4,,MAKE
HFBA.PK,40417C106,US40417C1062,5000042537,HFBA.PK,2010557,,HFBA
WVVI.OQ,969136100,US9691361003,4295915426,WVVI.OQ,2653907,,WVVI
FTNW.A,30283R402,US30283R4020,4296996177,FTNW.A,BDGJMK5,,FTNW
PRTS.OQ,90343C100,US90343C1009,4295902403,PRTS.OQ,B1RBR56,,PRTS
IEHC.PK,44949K107,US44949K1079,4295913735,IEHC.PK,2462125,,IEHC
SMID.PK,832156103,US8321561032,4295914958,SMID.PK,2480707,,SMID
NXCN.PK,629471103,US6294711030,5037044093,NXCN.PK,BYZTGG7,,NXCN
INOD.OQ,457642205,US4576422053,4295906808,INOD.OQ,2226741,,INOD
MNBC.PK,553104100,US5531041003,4296488884,MNBC.PK,2437134,,MNBC
LWAY.OQ,531914109,US5319141090,4295914078,LWAY.OQ,2545305,,LWAY
WISA.OQ,86633R104,US86633R1041,5001431952,WISA.OQ,BFM59G6,,WISA
LPCN.OQ,53630X104,US53630X1046,5036876740,LPCN.OQ,BCHX834,,LPCN
SOTK.PK,835483108,US8354831088,4295914984,SOTK.PK,2821544,,SOTK
FBPI.PK,31867T202,US31867T2024,4295913403,FBPI.PK,2619761,,FBPI
ICCC.OQ,452525306,US4525253062,4295913751,ICCC.OQ,2457994,,ICCC
SLGD.PK,810202101,US8102021016,4295907886,SLGD.PK,2784368,,SLGD
FORK.OQ,,KYG3729B1023,5046438440,FORK.OQ,BYT5ZD1,,FORK
SCSG.PK,84129X107,US84129X1072,4295915669,SCSG.PK,2891699,,SCSG
FAMI.OQ,,KYG332771073,5059040876,FAMI.OQ,BFMGRM1,,FAMI
RLBS.PK,759450109,US7594501097,4298008870,RLBS.PK^D19,,,
RYFL.PK,78027P109,US78027P1093,4295902727,RYFL.PK,B05NFY2,,RYFL
VSBN.PK,917927105,US9179271054,4295916166,VSBN.PK,B016XR4,,VSBN
NWPP.PK,64801P101,US64801P1012,4298009845,NWPP.PK,B6035W7,,NWPP
JVA.OQ,192176105,US1921761052,4295902930,JVA.OQ,B081VP6,,JVA
ACMTA.PK,4616207,US0046162071,4295905420,ACMTA.PK,2005939,,ACMTA
PESI.OQ,714157203,US7141572039,4295914538,PESI.OQ,BF5S9H3,,PESI
BSPA.PK,58701103,US0587011034,4295955928,BSPA.PK,2191333,,BSPA
RVEN.OQ,761378207,US7613782074,5043466954,RVEN.OQ,BSKS2K3,,RVEN
CLBS.OQ,128058203,US1280582032,4295912982,CLBS.OQ,BD9X0X3,,CLBS
PVBK.PK,69503P101,US69503P1012,4297238710,PVBK.PK,B030Y59,,PVBK
FCBI.PK,355685108,US3556851083,4295907350,FCBI.PK,2826958,,FCBI
WTT.A,976524108,US9765241081,4295905345,WTT.A,2973627,,WTT
SDPI.A,868153107,US8681531070,5042247953,SDPI.A,BMJJVQ4,,SDPI
HFBK.PK,412479107,US4124791074,4296480792,HFBK.PK,B019CL0,,HFBK
ICCH.OQ,44931Q104,US44931Q1040,5052143056,ICCH.OQ,BD6NX04,,ICCH
BHTG.OQ,09074B107,US09074B1070,5040438314,BHTG.OQ,BYRBM29,,BHTG
CLSN.OQ,15117N503,US15117N5032,4295912038,CLSN.OQ,BF43JD5,,CLSN
LMB.OQ,53263P105,US53263P1057,5042370733,LMB.OQ,BDCD1P9,,LMB
BORT.PK,63907208,US0639072083,4295905244,BORT.PK,BFYDK76,,BORT
BIMI.OQ,629099300,US6290993004,4298010029,BIMI.OQ,B1G2N29,,BIMI
PMTS.OQ,12634H200,US12634H2004,4297993646,PMTS.OQ,BD9GDZ5,,PMTS
IDN.A,45817G201,US45817G2012,4295912162,IDN.A,BPT3606,,IDN
SHRC.PK,825112105,US8251121054,4295905249,SHRC.PK,2700698,,SHRC
NHLD.OQ,636375206,US6363752063,4295914421,NHLD.OQ,BSPL122,,NHLD
CUI.OQ,126576206,US1265762062,4295899551,CUI.OQ,B7GT902,,CUI
MRZM.PK,570372102,US5703721028,4298052386,MRZM.PK,BG0L5X2,,MRZM
HCBC.PK,42965Q107,US42965Q1076,4295913673,HCBC.PK,2544993,,HCBC
RLMD.PK,75955J204,US75955J2042,5037949940,RLMD.PK,BYT7FY8,,RLMD
RSKIA.PK,767720204,US7677202043,4295915548,RSKIA.PK,2124209,,RSKIA
DMAC.OQ,25253X207,CA25253X2077,4295961794,DMAC.OQ,BGT0PL8,,DMAC
PHII.OQ,69336T106,US69336T1060,4295908660,PHII.OQ^C19,,,
EQFN.PK,29448T105,US29448T1051,4296219689,EQFN.PK,BY7R410,,EQFN
CNCG.PK,206065302,US2060653027,4296494833,CNCG.PK,BYW7S79,,CNCG
AMEN.PK,23477300,US0234773002,4295913015,AMEN.PK,2336286,,AMEN
CLWA.PK,13126N200,US13126N2009,4295903402,CLWA.PK,B018V10,,CLWA
CSPI.OQ,126389105,US1263891053,4295905823,CSPI.OQ,2160689,,CSPI
STWC.PK,78485C103,US78485C1036,5051391926,STWC.PK,BYMX015,,STWC
OBLN.OQ,67424L100,US67424L1008,4296240353,OBLN.OQ,BDBBW95,,OBLN
PGLC.OQ,715302204,US7153022048,4298087885,PGLC.OQ^D19,,,
RETO.OQ,,VGG752711090,5057439516,RETO.OQ,BD1KGP6,,RETO
BSCA.PK,06424K100,US06424K1007,4297075961,BSCA.PK,B04D4M4,,BSCA
SCOO.PK,807864103,US8078641037,5040043658,SCOO.PK,BBT32L1,,SCOO
